d,sphere,on_sphere_found,on_sphere_dist,general_l2_found,general_l2_dist,radial_found,radial_dist
128,inner,True,0.02215030747656059,True,0.016644287109374985,False,inf
128,inner,True,0.008580678707893884,True,0.006495666503906243,False,inf
128,inner,True,0.015379543173735313,True,0.011164855957031247,False,inf
128,inner,True,0.020102398046269735,True,0.015174865722656264,False,inf
128,inner,True,0.024752283645575315,True,0.01899261474609376,False,inf
128,inner,True,0.012620891874637793,True,0.009915161132812496,False,inf
128,inner,True,0.005594560547674326,True,0.004051208496093754,False,inf
128,inner,True,0.011936217146590954,True,0.009242248535156256,False,inf
128,inner,True,0.028646004843804595,True,0.021231079101562505,False,inf
128,inner,True,0.011744472908438849,True,0.008816528320312496,False,inf
128,inner,True,0.04722645099099558,True,0.03448333740234375,False,inf
128,inner,True,0.0005273058897631807,True,0.000384521484374999,False,inf
128,inner,True,0.040527102147129596,True,0.03013000488281251,False,inf
128,inner,True,0.027672356903238025,True,0.020874023437499997,False,inf
128,inner,True,0.0314914116416248,True,0.02305755615234375,False,inf
128,inner,True,0.0011984224186191285,True,0.000851440429687496,False,inf
128,inner,True,0.00953940685392431,True,0.007333374023437504,False,inf
128,inner,True,0.04867670938547466,True,0.03482666015624999,False,inf
128,inner,True,0.009731152227129669,True,0.007470703125000001,False,inf
128,inner,True,0.01677771807833275,True,0.013142395019531258,False,inf
128,inner,True,0.01982679141442053,True,0.015037536621093752,False,inf
128,inner,True,0.053126929824797796,True,0.04088287353515625,False,inf
128,inner,True,0.01919251927405984,True,0.014804077148437502,False,inf
128,inner,True,0.0011025486353996297,True,0.0008102416992187556,False,inf
128,inner,True,0.01578958129879925,True,0.012167358398437493,False,inf
128,inner,True,0.04783880920209663,True,0.03522491455078125,False,inf
128,outer,True,0.01757353359131315,True,0.014460754394531239,False,inf
128,outer,True,0.017760483183719786,True,0.015023803710937509,False,inf
128,outer,True,0.07177584239532048,True,0.060630798339843764,False,inf
128,outer,True,0.01869522974898343,True,0.015806579589843762,False,inf
128,outer,True,0.02243419063656104,True,0.018553161621093744,False,inf
128,outer,True,0.034820972892132866,True,0.03017120361328125,False,inf
128,outer,True,0.007602544788593428,True,0.006468200683593752,False,inf
128,outer,True,0.001184041379937333,True,0.0009750366210937507,False,inf
128,outer,True,0.0038013947856091208,True,0.0031585693359375087,False,inf
128,outer,True,0.017511217040243825,True,0.014556884765625019,False,inf
128,outer,True,0.015890983286838828,True,0.013677978515624998,False,inf
128,outer,True,0.02455291504004059,True,0.019995117187499994,False,inf
128,outer,True,0.029413454177883998,True,0.024046325683593762,False,inf
128,outer,True,0.043620532069760576,True,0.03712005615234375,False,inf
128,outer,True,0.07180795820660739,True,0.06167449951171878,False,inf
128,outer,True,0.10383997568314769,True,0.08905792236328124,False,inf
128,outer,True,0.040754283006210576,True,0.03503265380859376,False,inf
128,outer,True,0.03994424696715259,True,0.03482666015624999,False,inf
128,outer,True,0.021437138617269553,True,0.017962646484374976,False,inf
128,outer,True,0.004362255818931107,True,0.003694152832031245,False,inf
128,outer,True,0.007914369905229339,True,0.006674194335937514,False,inf
128,outer,True,0.02031545133435902,True,0.017509460449218757,False,inf
128,outer,True,0.0016202671023091092,True,0.00134582519531249,False,inf
128,outer,True,0.008537546479821944,True,0.007072448730468751,False,inf
128,outer,True,0.01321135268325438,True,0.010862731933593746,False,inf
