n_vars,n_communities,alpha,mu,trial,n_clauses,satisfiable,hit_cap,decisions,backtracks,modularity_q,runtime_sec
80,4,3.9000000000000004,0.33,16,312,1,0,929,1823,0.5154320987654321,0.6265740394592285
80,4,3.9000000000000004,0.33,17,312,1,0,142,256,0.4773084228212433,0.10269618034362793
80,4,3.9000000000000004,0.33,18,312,1,0,38,36,0.5124004675286726,0.0224606990814209
80,4,3.9000000000000004,0.33,19,312,1,0,38,51,0.48128743881949015,0.026569843292236328
80,4,3.9000000000000004,0.33,20,312,1,0,341,663,0.48565682299656654,0.25540637969970703
80,4,3.9000000000000004,0.33,21,312,1,0,144,256,0.4865425706771861,0.11491918563842773
80,4,3.9000000000000004,0.33,22,312,1,0,165,314,0.4917862882606472,0.12902307510375977
80,4,3.9000000000000004,0.33,23,312,1,0,97,164,0.42965382789100737,0.0668189525604248
80,4,3.9000000000000004,0.33,24,312,1,0,409,783,0.4975390824749799,0.29177093505859375
80,4,4.1,0.33,0,328,0,0,401,802,0.4784065371141516,0.305405855178833
80,4,4.1,0.33,1,328,0,0,377,754,0.5067502809174433,0.29197216033935547
80,4,4.1,0.33,2,328,0,0,314,628,0.5163283263930201,0.22173547744750977
80,4,4.1,0.33,3,328,0,0,193,386,0.49586679555819946,0.14395594596862793
80,4,4.1,0.33,4,328,1,0,49,62,0.4807096470354948,0.033362627029418945
80,4,4.1,0.33,5,328,1,0,37,46,0.4995559025712209,0.019965171813964844
80,4,4.1,0.33,6,328,0,0,669,1338,0.5271147299887633,0.4940009117126465
80,4,4.1,0.33,7,328,0,0,712,1424,0.5232479840042303,0.5341739654541016
80,4,4.1,0.33,8,328,1,0,21,17,0.4697951781347081,0.012217998504638672
80,4,4.1,0.33,9,328,1,0,249,474,0.5072480831515632,0.1801290512084961
80,4,4.1,0.33,10,328,0,0,171,342,0.5163241952541477,0.11276674270629883
80,4,4.1,0.33,11,328,1,0,94,157,0.4925288353493291,0.07594752311706543
80,4,4.1,0.33,12,328,0,0,344,688,0.49245240928019035,0.24970388412475586
80,4,4.1,0.33,13,328,1,0,143,265,0.46207201401282305,0.12483429908752441
80,4,4.1,0.33,14,328,1,0,36,51,0.5054138574922336,0.03052973747253418
80,4,4.1,0.33,15,328,0,0,865,1730,0.5263587315751206,0.67010498046875
80,4,4.1,0.33,16,328,0,0,288,576,0.527655909181043,0.20608186721801758
80,4,4.1,0.33,17,328,1,0,19,6,0.5339951417806861,0.011525869369506836
80,4,4.1,0.33,18,328,1,0,203,377,0.5140417410271665,0.14253973960876465
80,4,4.1,0.33,19,328,0,0,159,318,0.5115300085927689,0.11876940727233887
80,4,4.1,0.33,20,328,0,0,318,636,0.4624500132196444,0.24172163009643555
80,4,4.1,0.33,21,328,1,0,76,122,0.49012864366448544,0.05428481101989746
80,4,4.1,0.33,22,328,0,0,364,728,0.4905045773018706,0.26749634742736816
80,4,4.1,0.33,23,328,0,0,582,1164,0.5166009815585961,0.39876627922058105
80,4,4.1,0.33,24,328,1,0,177,326,0.4995021977658801,0.11775517463684082
80,4,4.3,0.33,0,344,0,0,331,662,0.5180033501592453,0.26376795768737793
80,4,4.3,0.33,1,344,0,0,250,500,0.5029539240430263,0.194075345993042
80,4,4.3,0.33,2,344,1,0,35,37,0.5224389309536687,0.024646520614624023
80,4,4.3,0.33,3,344,1,0,14,4,0.4723067273601346,0.009029388427734375
80,4,4.3,0.33,4,344,0,0,308,616,0.4540123039480801,0.25927257537841797
80,4,4.3,0.33,5,344,0,0,254,508,0.4850050327504357,0.22054624557495117
80,4,4.3,0.33,6,344,1,0,149,276,0.507205471425996,0.11282658576965332
80,4,4.3,0.33,7,344,0,0,264,528,0.4973089808304789,0.22474026679992676
80,4,4.3,0.33,8,344,1,0,289,555,0.5025783456523045,0.2181839942932129
80,4,4.3,0.33,9,344,0,0,452,904,0.5004450603930052,0.35074806213378906
80,4,4.3,0.33,10,344,1,0,620,1218,0.45524420106964725,0.49423670768737793
80,4,4.3,0.33,11,344,0,0,320,640,0.4871646084970855,0.24106454849243164
80,4,4.3,0.33,12,344,1,0,123,211,0.5167564299020492,0.08805704116821289
80,4,4.3,0.33,13,344,1,0,11,0,0.5034384201670573,0.0052602291107177734
80,4,4.3,0.33,14,344,0,0,237,474,0.5057200588906916,0.18566513061523438
80,4,4.3,0.33,15,344,0,0,163,326,0.4864547653386215,0.13025736808776855
80,4,4.3,0.33,16,344,0,0,348,696,0.495960654407788,0.26756787300109863
80,4,4.3,0.33,17,344,0,0,198,396,0.4759104020191094,0.1602325439453125
80,4,4.3,0.33,18,344,0,0,169,338,0.4628177393185506,0.1410379409790039
80,4,4.3,0.33,19,344,0,0,303,606,0.5123095817559041,0.2401735782623291
80,4,4.3,0.33,20,344,1,0,62,99,0.4548836458145544,0.050787925720214844
80,4,4.3,0.33,21,344,0,0,178,356,0.5021238957995313,0.1385345458984375
80,4,4.3,0.33,22,344,1,0,245,466,0.5163958746469562,0.18607187271118164
80,4,4.3,0.33,23,344,1,0,346,669,0.4806896370410432,0.26404881477355957
80,4,4.3,0.33,24,344,0,0,502,1004,0.4726090679646656,0.41367316246032715
80,4,4.5,0.33,0,360,1,0,10,4,0.49339334705075455,0.007596254348754883
80,4,4.5,0.33,1,360,0,0,144,288,0.5049948559670783,0.12739229202270508
80,4,4.5,0.33,2,360,1,0,121,219,0.48979938271604934,0.09185624122619629
80,4,4.5,0.33,3,360,0,0,78,156,0.4867283950617284,0.06333327293395996
80,4,4.5,0.33,4,360,0,0,286,572,0.5170216049382717,0.22147560119628906
80,4,4.5,0.33,5,360,1,0,308,592,0.5120147462277091,0.24443984031677246
80,4,4.5,0.33,6,360,0,0,200,400,0.48993141289437586,0.16405534744262695
80,4,4.5,0.33,7,360,0,0,140,280,0.527508573388203,0.13209199905395508
80,4,4.5,0.33,8,360,0,0,698,1396,0.48985768175582994,0.5562727451324463
80,4,4.5,0.33,9,360,0,0,90,180,0.5135648148148148,0.07233595848083496
80,4,4.5,0.33,10,360,0,0,399,798,0.49041666666666667,0.31737422943115234
80,4,4.5,0.33,11,360,0,0,213,426,0.49511488340192045,0.16545724868774414
80,4,4.5,0.33,12,360,0,0,435,870,0.5154098079561042,0.32231688499450684
80,4,4.5,0.33,13,360,0,0,356,712,0.5442026748971194,0.2748591899871826
80,4,4.5,0.33,14,360,0,0,225,450,0.5457544581618656,0.1914966106414795
80,4,4.5,0.33,15,360,0,0,40,80,0.5162105624142661,0.033902883529663086
80,4,4.5,0.33,16,360,0,0,238,476,0.4974537037037037,0.20661187171936035
80,4,4.5,0.33,17,360,1,0,97,164,0.4922479423868312,0.07456254959106445
80,4,4.5,0.33,18,360,0,0,313,626,0.4734104938271605,0.2574882507324219
80,4,4.5,0.33,19,360,0,0,245,490,0.4816237997256516,0.20057153701782227
80,4,4.5,0.33,20,360,0,0,183,366,0.49805384087791493,0.14183759689331055
80,4,4.5,0.33,21,360,0,0,236,472,0.5424279835390946,0.18936634063720703
80,4,4.5,0.33,22,360,1,0,118,212,0.48235082304526744,0.09763932228088379
80,4,4.5,0.33,23,360,0,0,236,472,0.509170096021948,0.19222497940063477
80,4,4.5,0.33,24,360,0,0,159,318,0.47008230452674893,0.12665772438049316
80,4,4.7,0.33,0,376,0,0,242,484,0.5125245208993511,0.1994020938873291
80,4,4.7,0.33,1,376,0,0,156,312,0.49462897993058696,0.12921476364135742
80,4,4.7,0.33,2,376,0,0,431,862,0.5122447311503445,0.3605687618255615
80,4,4.7,0.33,3,376,0,0,249,498,0.47391825109400937,0.20782756805419922
80,4,4.7,0.33,4,376,0,0,421,842,0.49593047381922434,0.3425600528717041
80,4,4.7,0.33,5,376,0,0,291,582,0.4807400910416981,0.25792598724365234
80,4,4.7,0.33,6,376,0,0,421,842,0.5096464589306373,0.31464099884033203
80,4,4.7,0.33,7,376,0,0,325,650,0.475084565665711,0.2901935577392578
80,4,4.7,0.33,8,376,0,0,81,162,0.5119335043508877,0.0742948055267334
80,4,4.7,0.33,9,376,0,0,260,520,0.4943491901815804,0.2517521381378174
80,4,4.7,0.33,10,376,0,0,164,328,0.4825948770182586,0.14829564094543457
80,4,4.7,0.33,11,376,0,0,83,166,0.5154418791811277,0.07573580741882324
80,4,4.7,0.33,12,376,0,0,416,832,0.5232319802826819,0.33446455001831055
80,4,4.7,0.33,13,376,0,0,272,544,0.530283310698657,0.2451612949371338
80,4,4.7,0.33,14,376,0,0,85,170,0.5232697047432222,0.07355785369873047
80,4,4.7,0.33,15,376,0,0,141,282,0.48977981489864697,0.11881685256958008
80,4,4.7,0.33,16,376,0,0,218,436,0.4871721115638047,0.1625669002532959
80,4,4.7,0.33,17,376,0,0,117,234,0.5041056787887933,0.10047125816345215
80,4,4.7,0.33,18,376,0,0,112,224,0.4785992279060409,0.09253239631652832
80,4,4.7,0.33,19,376,0,0,287,574,0.5012904909209799,0.2391490936279297
80,4,4.7,0.33,20,376,0,0,247,494,0.4910734495246718,0.22573637962341309
80,4,4.7,0.33,21,376,0,0,294,588,0.5386660002011971,0.23955726623535156
80,4,4.7,0.33,22,376,0,0,306,612,0.4935475453951009,0.26267123222351074
80,4,4.7,0.33,23,376,0,0,250,500,0.47240927267240074,0.21040964126586914
80,4,4.7,0.33,24,376,0,0,142,284,0.5326709546803481,0.11792969703674316
80,4,4.9,0.33,0,392,0,0,132,264,0.525734358369198,0.1266007423400879
80,4,4.9,0.33,1,392,0,0,311,622,0.5053609028645472,0.2959926128387451
80,4,4.9,0.33,2,392,0,0,167,334,0.4923281387384886,0.14595365524291992
80,4,4.9,0.33,3,392,0,0,226,452,0.4962587926326994,0.21088385581970215
80,4,4.9,0.33,4,392,0,0,73,146,0.4786142348095701,0.06495404243469238
80,4,4.9,0.33,5,392,0,0,385,770,0.49938249109167465,0.3425266742706299
80,4,4.9,0.33,6,392,0,0,145,290,0.5357070549308158,0.13193154335021973
80,4,4.9,0.33,7,392,0,0,173,346,0.5120652852977926,0.14257287979125977
80,4,4.9,0.33,8,392,0,0,274,548,0.48421809199870425,0.21065092086791992
80,4,4.9,0.33,9,392,0,0,112,224,0.49555885279281786,0.1026768684387207
80,4,4.9,0.33,10,392,0,0,293,586,0.4840243070017123,0.2714192867279053
80,4,4.9,0.33,11,392,0,0,198,396,0.521040133740571,0.17715096473693848
80,4,4.9,0.33,12,392,0,0,145,290,0.4732099472442038,0.12312507629394531
80,4,4.9,0.33,13,392,0,0,192,384,0.4615814012679902,0.17721295356750488
80,4,4.9,0.33,14,392,0,0,158,316,0.5159554468045722,0.13195562362670898
80,4,4.9,0.33,15,392,0,0,303,606,0.48663751214771617,0.27677226066589355
80,4,4.9,0.33,16,392,0,0,285,570,0.4619574020084224,0.27088236808776855
80,4,4.9,0.33,17,392,0,0,255,510,0.48503227821740946,0.23120379447937012
80,4,4.9,0.33,18,392,0,0,159,318,0.4640427599611273,0.14782381057739258
80,4,4.9,0.33,19,392,0,0,93,186,0.4836801217085474,0.09070038795471191
80,4,4.9,0.33,20,392,0,0,100,200,0.4906505969734833,0.10557198524475098
80,4,4.9,0.33,21,392,0,0,136,272,0.48006039150354024,0.13803863525390625
80,4,4.9,0.33,22,392,0,0,186,372,0.5042632699338239,0.1643671989440918
80,4,4.9,0.33,23,392,0,0,374,748,0.48654929658938406,0.33232665061950684
80,4,4.9,0.33,24,392,0,0,169,338,0.48829046924892405,0.14554047584533691
80,4,5.1,0.33,0,408,0,0,118,236,0.49415155495749497,0.10973334312438965
80,4,5.1,0.33,1,408,0,0,128,256,0.49281125849032426,0.11852693557739258
80,4,5.1,0.33,2,408,0,0,115,230,0.4915617390747149,0.10246515274047852
80,4,5.1,0.33,3,408,0,0,76,152,0.504400017087445,0.06852555274963379
80,4,5.1,0.33,4,408,0,0,95,190,0.470733745567944,0.08587789535522461
80,4,5.1,0.33,5,408,0,0,86,172,0.4679516959289162,0.08675599098205566
80,4,5.1,0.33,6,408,0,0,162,324,0.48649557862360626,0.151655912399292
80,4,5.1,0.33,7,408,1,0,111,193,0.5033146973386304,0.08938765525817871
80,4,5.1,0.33,8,408,0,0,124,248,0.5226421995813576,0.11008143424987793
80,4,5.1,0.33,9,408,0,0,110,220,0.48424217181425944,0.09659194946289062
80,4,5.1,0.33,10,408,0,0,140,280,0.48190065786663255,0.1294398307800293
80,4,5.1,0.33,11,408,0,0,52,104,0.501226825152719,0.04969334602355957
80,4,5.1,0.33,12,408,0,0,179,358,0.5040863022769021,0.17560267448425293
80,4,5.1,0.33,13,408,0,0,6,12,0.5033307168183178,0.004876136779785156
80,4,5.1,0.33,14,408,0,0,93,186,0.5061982036823444,0.08023238182067871
80,4,5.1,0.33,15,408,0,0,101,202,0.4980896770472895,0.09596133232116699
80,4,5.1,0.33,16,408,0,0,157,314,0.5051382481097014,0.1448657512664795
80,4,5.1,0.33,17,408,0,0,116,232,0.5276856657695758,0.09923982620239258
80,4,5.1,0.33,18,408,0,0,86,172,0.48163233158187024,0.06950855255126953
80,4,5.1,0.33,19,408,0,0,70,140,0.48984364987825196,0.062201499938964844
80,4,5.1,0.33,20,408,0,0,393,786,0.49908021487462084,0.34293317794799805
80,4,5.1,0.33,21,408,0,0,111,222,0.5047511106839251,0.09590721130371094
80,4,5.1,0.33,22,408,0,0,197,394,0.4922238775684566,0.1732783317565918
80,4,5.1,0.33,23,408,0,0,203,406,0.5105207932846341,0.17465472221374512
80,4,5.1,0.33,24,408,0,0,139,278,0.537017012687428,0.12813830375671387
80,4,5.300000000000001,0.33,0,424,0,0,151,302,0.5011050789130177,0.142686128616333
80,4,5.300000000000001,0.33,1,424,0,0,44,88,0.48187744749021,0.04818320274353027
80,4,5.300000000000001,0.33,2,424,0,0,86,172,0.5312537083185,0.08029055595397949
80,4,5.300000000000001,0.33,3,424,0,0,52,104,0.5281411929907835,0.05055594444274902
80,4,5.300000000000001,0.33,4,424,0,0,15,30,0.5097145583639887,0.013398170471191406
80,4,5.300000000000001,0.33,5,424,0,0,78,156,0.4812470333451999,0.07558870315551758
80,4,5.300000000000001,0.33,6,424,0,0,196,392,0.5006192891895098,0.20351958274841309
80,4,5.300000000000001,0.33,7,424,0,0,228,456,0.5058270044697599,0.2238776683807373
80,4,5.300000000000001,0.33,8,424,0,0,154,308,0.5285107887346228,0.15125799179077148
80,4,5.300000000000001,0.33,9,424,0,0,124,248,0.46579694236778607,0.10741567611694336
80,4,5.300000000000001,0.33,10,424,0,0,126,252,0.5041570250385665,0.12588214874267578
80,4,5.300000000000001,0.33,11,424,0,0,46,92,0.5142720818005617,0.04917120933532715
80,4,5.300000000000001,0.33,12,424,0,0,80,160,0.4925969601677148,0.08198833465576172
80,4,5.300000000000001,0.33,13,424,0,0,282,564,0.4855696966101024,0.28067612648010254
80,4,5.300000000000001,0.33,14,424,0,0,38,76,0.50999391835766,0.037926435470581055
80,4,5.300000000000001,0.33,15,424,0,0,255,510,0.5053189648352518,0.23156142234802246
80,4,5.300000000000001,0.33,16,424,0,0,167,334,0.46417640718326014,0.17499208450317383
80,4,5.300000000000001,0.33,17,424,0,0,253,506,0.5077120663739567,0.2349236011505127
80,4,5.300000000000001,0.33,18,424,0,0,105,210,0.4902162196906768,0.10284209251403809
80,4,5.300000000000001,0.33,19,424,0,0,258,516,0.48436202088524977,0.24250578880310059
80,4,5.300000000000001,0.33,20,424,0,0,98,196,0.5177096930501166,0.0906684398651123
80,4,5.300000000000001,0.33,21,424,0,0,103,206,0.4947255349867489,0.09475469589233398
80,4,5.300000000000001,0.33,22,424,0,0,207,414,0.4724101103595586,0.22066354751586914
80,4,5.300000000000001,0.33,23,424,0,0,189,378,0.5273636822119379,0.1759626865386963
80,4,5.300000000000001,0.33,24,424,0,0,126,252,0.47417156164708674,0.1372377872467041
80,4,5.5,0.33,0,440,0,0,111,222,0.5154878328741965,0.10501980781555176
80,4,5.5,0.33,1,440,0,0,196,392,0.4970603764921947,0.2051987648010254
80,4,5.5,0.33,2,440,0,0,66,132,0.5032196969696969,0.07032442092895508
80,4,5.5,0.33,3,440,0,0,157,314,0.4943227731864096,0.1482560634613037
80,4,5.5,0.33,4,440,0,0,149,298,0.5158964646464647,0.20623779296875
80,4,5.5,0.33,5,440,0,0,7,14,0.4941356749311295,0.010709524154663086
80,4,5.5,0.33,6,440,0,0,66,132,0.48159664830119375,0.09851694107055664
80,4,5.5,0.33,7,440,0,0,52,104,0.49054981634527095,0.054595232009887695
80,4,5.5,0.33,8,440,0,0,29,58,0.48369146005509644,0.029889345169067383
80,4,5.5,0.33,9,440,0,0,89,178,0.5080842516069789,0.08133602142333984
80,4,5.5,0.33,10,440,0,0,63,126,0.488508953168044,0.05872225761413574
80,4,5.5,0.33,11,440,0,0,255,510,0.5149460514233242,0.24083757400512695
80,4,5.5,0.33,12,440,0,0,110,220,0.503919880624426,0.1062936782836914
80,4,5.5,0.33,13,440,0,0,37,74,0.5049207988980716,0.03908586502075195
80,4,5.5,0.33,14,440,0,0,109,218,0.5017561983471075,0.09768390655517578
80,4,5.5,0.33,15,440,0,0,52,104,0.4921487603305785,0.048528432846069336
80,4,5.5,0.33,16,440,0,0,138,276,0.49894283746556467,0.12828350067138672
80,4,5.5,0.33,17,440,0,0,169,338,0.4943227731864096,0.17472314834594727
80,4,5.5,0.33,18,440,0,0,125,250,0.5023519283746556,0.11662673950195312
80,4,5.5,0.33,19,440,0,0,116,232,0.49147382920110194,0.16535520553588867
80,4,5.5,0.33,20,440,0,0,73,146,0.4851090449954086,0.06563997268676758
80,4,5.5,0.33,21,440,0,0,222,444,0.4840117079889807,0.1983356475830078
80,4,5.5,0.33,22,440,0,0,112,224,0.4927467860422406,0.1064307689666748
80,4,5.5,0.33,23,440,0,0,77,154,0.49032598714416886,0.07822966575622559
80,4,5.5,0.33,24,440,0,0,63,126,0.5071820477502296,0.06168508529663086
80,4,5.7,0.33,0,456,0,0,198,396,0.4960906774734106,0.19481182098388672
80,4,5.7,0.33,1,456,0,0,110,220,0.48593263739270204,0.1111135482788086
80,4,5.7,0.33,2,456,0,0,56,112,0.4934060907629698,0.07490348815917969
80,4,5.7,0.33,3,456,0,0,91,182,0.4986128210389521,0.07784342765808105
80,4,5.7,0.33,4,456,0,0,55,110,0.5029699309189153,0.06709647178649902
80,4,5.7,0.33,5,456,0,0,32,64,0.4993032044047741,0.038421630859375
80,4,5.7,0.33,6,456,0,0,55,110,0.4783191836804487,0.06156206130981445
80,4,5.7,0.33,7,456,0,0,101,202,0.48476347423138744,0.1091761589050293
80,4,5.7,0.33,8,456,0,0,142,284,0.4914524982045758,0.1378939151763916
80,4,5.7,0.33,9,456,0,0,74,148,0.48427614479668957,0.07184362411499023
80,4,5.7,0.33,10,456,0,0,92,184,0.5040557350979789,0.08772993087768555
80,4,5.7,0.33,11,456,0,0,145,290,0.4811822441092986,0.1687939167022705
80,4,5.7,0.33,12,456,0,0,66,132,0.4958320508874525,0.0699758529663086
80,4,5.7,0.33,13,456,0,0,245,490,0.4781749085188605,0.24032115936279297
80,4,5.7,0.33,14,456,0,0,170,340,0.5050645925241954,0.17130279541015625
80,4,5.7,0.33,15,456,0,0,109,218,0.4720394736842105,0.1350243091583252
80,4,5.7,0.33,16,456,0,0,78,156,0.4851075972093977,0.07688474655151367
80,4,5.7,0.33,17,456,0,0,149,298,0.4874309616634178,0.14667654037475586
80,4,5.7,0.33,18,456,0,0,80,160,0.49331097602681173,0.07294893264770508
80,4,5.7,0.33,19,456,0,0,44,88,0.49375769467528463,0.04429149627685547
80,4,5.7,0.33,20,456,0,0,72,144,0.4568510396361274,0.07032632827758789
80,4,5.7,0.33,21,456,0,0,53,106,0.5037543603159946,0.05228853225708008
80,4,5.7,0.33,22,456,0,0,25,50,0.49822915597961764,0.02444291114807129
80,4,5.7,0.33,23,456,0,0,164,328,0.46476373072056365,0.16577696800231934
80,4,5.7,0.33,24,456,0,0,67,134,0.4937790687732978,0.07013225555419922
80,4,5.9,0.33,0,472,0,0,134,268,0.49582854543713495,0.1300954818725586
80,4,5.9,0.33,1,472,0,0,95,190,0.48705672061029714,0.0892632007598877
80,4,5.9,0.33,2,472,0,0,42,84,0.48998032972645145,0.04304027557373047
80,4,5.9,0.33,3,472,0,0,80,160,0.5084217099173289,0.07376360893249512
80,4,5.9,0.33,4,472,0,0,41,82,0.5103767675316799,0.04209113121032715
80,4,5.9,0.33,5,472,0,0,79,158,0.4961088368604168,0.08148884773254395
80,4,5.9,0.33,6,472,0,0,121,242,0.504918565865492,0.12491750717163086
80,4,5.9,0.33,7,472,0,0,58,116,0.5142509735388936,0.05333352088928223
80,4,5.9,0.33,8,472,0,0,87,174,0.48999429442369685,0.07974624633789062
80,4,5.9,0.33,9,472,0,0,100,200,0.5361396389926267,0.09349226951599121
80,4,5.9,0.33,10,472,0,0,103,206,0.5302804510198218,0.10561347007751465
80,4,5.9,0.33,11,472,0,0,49,98,0.5118610153531872,0.04756450653076172
80,4,5.9,0.33,12,472,0,0,132,264,0.5050741724919403,0.13060569763183594
80,4,5.9,0.33,13,472,0,0,62,124,0.5045295492993711,0.06832528114318848
80,4,5.9,0.33,14,472,0,0,32,64,0.5081364311021738,0.029688358306884766
80,4,5.9,0.33,15,472,0,0,112,224,0.4971302547160777,0.11025595664978027
80,4,5.9,0.33,16,472,0,0,74,148,0.5386163777969294,0.07619976997375488
80,4,5.9,0.33,17,472,0,0,55,110,0.5222726946279805,0.0527806282043457
80,4,5.9,0.33,18,472,0,0,73,146,0.4996379153499952,0.07622432708740234
80,4,5.9,0.33,19,472,0,0,140,280,0.4943452950940024,0.15128636360168457
80,4,5.9,0.33,20,472,0,0,183,366,0.5052786555587474,0.17681431770324707
80,4,5.9,0.33,21,472,0,0,152,304,0.5114839685275623,0.15895414352416992
80,4,5.9,0.33,22,472,0,0,107,214,0.4911393995978167,0.10483670234680176
80,4,5.9,0.33,23,472,0,0,52,104,0.5063429649845191,0.0534672737121582
80,4,5.9,0.33,24,472,0,0,10,20,0.4983651329439178,0.010835409164428711
80,4,6.1,0.33,0,488,0,0,88,176,0.5015144898324824,0.08334040641784668
80,4,6.1,0.33,1,488,0,0,105,210,0.5163719803517572,0.10572671890258789
80,4,6.1,0.33,2,488,0,0,60,120,0.5260729269312312,0.06348133087158203
80,4,6.1,0.33,3,488,0,0,202,404,0.5091307966795067,0.22456622123718262
80,4,6.1,0.33,4,488,0,0,191,382,0.5071646660097345,0.18464374542236328
80,4,6.1,0.33,5,488,0,0,102,204,0.5142313520857595,0.10782670974731445
80,4,6.1,0.33,6,488,0,0,43,86,0.5168142897667891,0.049126386642456055
80,4,6.1,0.33,7,488,0,0,57,114,0.5308991385230972,0.06325912475585938
80,4,6.1,0.33,8,488,0,0,117,234,0.47776975275463585,0.12104415893554688
80,4,6.1,0.33,9,488,0,0,76,152,0.49729482068738984,0.07854914665222168
80,4,6.1,0.33,10,488,0,0,92,184,0.5100770028964734,0.10089516639709473
80,4,6.1,0.33,11,488,0,0,28,56,0.49639900415061666,0.028861045837402344
80,4,6.1,0.33,12,488,0,0,21,42,0.5041982068738988,0.021335601806640625
80,4,6.1,0.33,13,488,0,0,83,166,0.4808733837976649,0.08974361419677734
80,4,6.1,0.33,14,488,0,0,63,126,0.47419395174534923,0.06881976127624512
80,4,6.1,0.33,15,488,0,0,69,138,0.4851649048941443,0.07675957679748535
80,4,6.1,0.33,16,488,0,0,54,108,0.4794512750455373,0.05368852615356445
80,4,6.1,0.33,17,488,0,0,34,68,0.49182100839081494,0.03253364562988281
80,4,6.1,0.33,18,488,0,0,71,142,0.46140057182955596,0.07333588600158691
80,4,6.1,0.33,19,488,0,0,45,90,0.5180161769536266,0.046538591384887695
80,4,6.1,0.33,20,488,0,0,79,158,0.496665882827197,0.08563423156738281
80,4,6.1,0.33,21,488,0,0,99,198,0.4786207784645704,0.09559178352355957
80,4,6.1,0.33,22,488,0,0,28,56,0.4886669876675923,0.029480934143066406
80,4,6.1,0.33,23,488,0,0,127,254,0.46905607065006416,0.12594866752624512
80,4,6.1,0.33,24,488,0,0,45,90,0.4976055570485831,0.051955223083496094
80,4,6.300000000000001,0.33,0,504,0,0,112,224,0.4892333991209653,0.11626458168029785
80,4,6.300000000000001,0.33,1,504,0,0,43,86,0.487120671313793,0.04387259483337402
80,4,6.300000000000001,0.33,2,504,0,0,70,140,0.5030750468911844,0.07644987106323242
80,4,6.300000000000001,0.33,3,504,0,0,62,124,0.5075279597435682,0.07329916954040527
80,4,6.300000000000001,0.33,4,504,0,0,30,60,0.5110955390386607,0.03258681297302246
80,4,6.300000000000001,0.33,5,504,0,0,52,104,0.520496521653929,0.04823112487792969
80,4,6.300000000000001,0.33,6,504,0,0,101,202,0.4676407085467932,0.1040806770324707
80,4,6.300000000000001,0.33,7,504,0,0,119,238,0.4979152669298172,0.12934494018554688
80,4,6.300000000000001,0.33,8,504,0,0,33,66,0.5075402074410011,0.03484201431274414
80,4,6.300000000000001,0.33,9,504,0,0,41,82,0.48615047871000255,0.04245328903198242
80,4,6.300000000000001,0.33,10,504,0,0,45,90,0.5267953374765544,0.0435788631439209
80,4,6.300000000000001,0.33,11,504,0,0,60,120,0.5142204515551076,0.06345462799072266
80,4,6.300000000000001,0.33,12,504,0,0,75,150,0.49105743120293377,0.07797908782958984
80,4,6.300000000000001,0.33,13,504,0,0,94,188,0.47995489348002585,0.0995938777923584
80,4,6.300000000000001,0.33,14,504,0,0,31,62,0.5024976554407772,0.029117107391357422
80,4,6.300000000000001,0.33,15,504,0,0,43,86,0.4852826418633297,0.04741621017456055
80,4,6.300000000000001,0.33,16,504,0,0,114,228,0.4846081436689902,0.11419320106506348
80,4,6.300000000000001,0.33,17,504,0,0,83,166,0.46877799473698945,0.0901787281036377
80,4,6.300000000000001,0.33,18,504,0,0,92,184,0.5228821981467484,0.08896780014038086
80,4,6.300000000000001,0.33,19,504,0,0,42,84,0.5294285924246241,0.040035247802734375
80,4,6.300000000000001,0.33,20,504,0,0,66,132,0.4887592382632065,0.06773781776428223
80,4,6.300000000000001,0.33,21,504,0,0,53,106,0.5272887447159934,0.058123111724853516
80,4,6.300000000000001,0.33,22,504,0,0,129,258,0.4891984056997284,0.13560056686401367
80,4,6.300000000000001,0.33,23,504,0,0,157,314,0.49501606198034764,0.16187047958374023
80,4,6.300000000000001,0.33,24,504,0,0,59,118,0.48709705075445814,0.06553363800048828
80,4,6.5,0.33,0,520,0,0,31,62,0.4979799474030243,0.03783082962036133
80,4,6.5,0.33,1,520,0,0,35,70,0.486784188034188,0.03805208206176758
80,4,6.5,0.33,2,520,0,0,98,196,0.4946408612754767,0.10438370704650879
80,4,6.5,0.33,3,520,0,0,16,32,0.5138239644970415,0.016819477081298828
80,4,6.5,0.33,4,520,0,0,53,106,0.5072082511505589,0.07577013969421387
80,4,6.5,0.33,5,520,0,0,59,118,0.4841609138724523,0.059748172760009766
80,4,6.5,0.33,6,520,0,0,67,134,0.5187204142011835,0.07428789138793945
80,4,6.5,0.33,7,520,0,0,98,196,0.535017258382643,0.1230471134185791
80,4,6.5,0.33,8,520,0,0,84,168,0.49825525969756734,0.10769462585449219
80,4,6.5,0.33,9,520,0,0,21,42,0.5157486850756081,0.020794153213500977
80,4,6.5,0.33,10,520,0,0,68,136,0.49273093359631814,0.06904006004333496
80,4,6.5,0.33,11,520,0,0,63,126,0.47664940828402363,0.06926083564758301
80,4,6.5,0.33,12,520,0,0,56,112,0.4866231097961867,0.055678367614746094
80,4,6.5,0.33,13,520,0,0,65,130,0.5123561801446417,0.06894350051879883
80,4,6.5,0.33,14,520,0,0,42,84,0.49942554240631165,0.049334049224853516
80,4,6.5,0.33,15,520,0,0,71,142,0.49970825115055884,0.08494353294372559
80,4,6.5,0.33,16,520,0,0,61,122,0.5196120973044049,0.06459403038024902
